,opened_emails,age_in_days,webinar_enrollments,course_enrollments,is_referrer_bing,is_referrer_facebook,is_ndop,is_catalog_all,is_robotics,is_referrer_cbsi,is_business,is_referrer_infomoney,is_referrer_catracalivre,is_jobs,is_catalog_nanodegrees,is_checkout,is_mobile,is_tech_requirements,is_contact,is_referrer_anhanguera,is_success,is_us,is_legal,is_referrer_instagram,is_fcop_ud,is_payment,is_referrer_linkedin,is_signin,is_referrer_tecmundo,is_hire_talent,is_home,is_ai,is_fcop_st,is_drive,is_50back,is_fcop_cs,is_event,is_android,is_referrer_google,is_referrer_android,is_referrer_computerworld,is_referrer_live,is_nanodegree_home,count_visits,is_referrer_github,is_paying_student
29778,0,31,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
29779,2,31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,6,0,0
29780,27,30,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,0,1
29781,12,30,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,2,0,0,0,0,0,0,0,3,0,0,0,4,27,0,0
29782,16,30,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,3,1,0,1,2,0,0,1,17,0,0
29783,13,30,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,17,0,0
29784,16,30,2,4,0,4,10,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,1,0,0,10,0,0,1,0,0,4,0,0,0,0,0,2,54,0,0
29785,0,29,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15,0,0
29786,0,29,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
29787,0,29,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,4,0,0,0,0,0,0,0,2,0,0,0,3,20,0,0
29788,0,29,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,6,0,0
29789,1,29,0,0,0,2,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0
29790,76,319,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,13,0,0,0,0,0,0,0,1,0,0,0,3,24,0,0
29791,2,27,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
29792,0,27,0,0,0,0,3,2,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,3,15,0,0
29793,40,188,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0
29794,50,353,1,4,0,0,14,20,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,17,0,0,10,0,1,56,1,0,2,0,0,2,0,15,0,0,1,11,146,2,0
29795,43,27,4,0,0,1,5,3,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,16,0,1
29796,1,27,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0
29797,0,26,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0
29798,2,26,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,3,0,0,0,1,0,1,0,0,0,1,23,0,0
29799,4,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4,0,0
29800,2,25,0,0,0,0,4,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,17,0,0
29801,24,25,0,1,0,0,9,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,5,0,0,0,0,0,0,0,2,0,0,0,4,38,0,0
29802,0,25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,6,0,0
29803,4,25,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,9,0,0
29804,19,57,1,0,0,0,9,8,0,0,1,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,4,0,0,0,0,0,1,0,3,0,0,0,7,44,0,1
29805,8,25,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,4,5,0,0,0,12,0,0
29806,31,24,2,1,0,2,18,6,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,2,0,0,0,0,47,0,0
29807,17,24,0,0,0,1,11,2,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,2,30,0,1
29808,8,24,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0
29809,7,24,0,0,0,0,21,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,1,0,0,9,0,0,0,0,3,4,1,15,7,0,0,2,58,1,0
29810,2,24,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,7,0,0,0,8,0,0
29811,4,24,0,0,0,1,6,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,14,0,0
29812,15,400,0,2,0,1,11,7,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,0,0,7,0,0,13,0,0,0,1,2,0,0,0,1,0,0,3,60,0,0
29813,1,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,11,0,0
29814,26,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1
29815,73,183,0,4,0,0,12,8,0,0,0,0,0,0,5,0,24,0,0,0,0,0,0,0,5,0,0,6,0,0,10,0,2,0,0,0,0,0,9,0,0,0,6,59,0,0
29816,0,24,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,10,0,0
29817,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,1,7,0,0
29818,6,23,0,0,0,0,14,3,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,24,0,0,0,0,0,7,0,2,0,1,3,0,0,2,0,0,0,3,69,0,0
29819,0,23,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0
29820,2,23,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0
29821,0,23,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
29822,0,23,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,0,0
29823,13,23,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0
29824,72,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,9,0,0
29825,3,23,0,0,0,1,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,4,26,0,0
29826,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,1,6,0,0
29827,29,23,0,0,0,1,6,23,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,21,0,0,14,0,0,18,0,0,0,0,0,0,0,3,0,0,0,5,99,0,0
29828,8,23,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,0,0,2,16,0,0
29829,1,22,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0
29830,1,22,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,4,3,0,0,3,13,0,0
29831,18,337,0,1,0,0,7,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,1,0,0,2,0,0,0,1,0,0,0,6,9,0,1,2,32,0,0
29832,25,22,1,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,20,0,1
29833,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
29834,1,22,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0
29835,39,135,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,19,0,0
29836,19,21,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,3,0,0,0,2,10,0,0
29837,0,20,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,5,0,0,2,20,0,0
29838,12,20,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0
29839,5,20,0,0,0,0,8,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,10,39,0,0
29840,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0
29841,2,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4,0,0
29842,3,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0
29843,22,18,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0
29844,51,18,1,1,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0,0,0,0,0,1,15,0,0
29845,0,45,0,11,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,26,0,1
29846,7,175,0,5,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,2,0,1,5,0,0,0,0,0,0,0,3,0,0,1,2,45,0,0
29847,22,253,1,0,0,1,10,2,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,2,0,0,5,0,0,0,0,0,6,0,2,0,0,0,4,35,0,0
29848,0,9,0,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0
29849,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
29850,75,389,1,2,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,10,0,0,0,0,0,0,0,7,5,0,0,5,34,0,0
29851,1,354,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,0,7,13,0,0
29852,6,312,0,2,0,0,11,13,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,7,0,0,5,0,0,8,0,0,0,0,0,0,1,5,2,0,0,5,60,0,0
29853,15,268,0,1,0,0,34,22,4,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,4,0,0,5,0,0,28,7,0,3,1,1,0,1,17,0,0,0,40,169,0,0
29854,260,345,0,3,0,0,11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,8,0,1,0,0,0,3,0,5,0,0,2,10,52,0,0
29855,334,356,8,4,0,4,30,5,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,5,0,0,9,0,0,20,0,0,0,0,2,85,0,11,2,0,0,30,202,0,0
29856,155,244,0,2,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,6,0,0,0,2,18,0,0
29857,0,237,0,0,0,0,5,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,2,21,1,0
29858,41,263,3,6,0,0,29,10,2,0,0,0,0,1,11,5,0,0,0,0,0,0,0,0,6,0,0,4,0,0,15,4,0,0,0,6,3,0,8,0,0,5,25,122,0,0
29859,165,235,0,6,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0,0,0,0,12,2,1,2,0,0,4,32,0,0
29860,146,238,0,3,0,0,1,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,15,0,0,8,0,0,16,0,0,0,0,0,3,0,6,1,0,0,8,56,0,0
29861,19,185,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,3,0,0,0,1,8,0,0
29862,179,356,3,12,0,0,51,3,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,13,0,0,1,0,0,40,11,0,0,0,0,15,0,13,0,0,0,19,169,0,0
29863,111,263,2,4,0,0,7,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,5,0,0,0,0,1,1,0,2,0,0,0,3,42,0,0
29864,37,166,0,2,0,0,29,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,34,0,0,0,0,0,1,0,0,0,0,0,15,85,0,0
29865,28,164,0,1,0,0,36,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,11,0,0,0,0,0,3,2,10,2,0,0,6,82,0,0
29866,27,149,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,8,0,0
29867,4,270,0,1,0,0,3,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16,0,0,8,0,0,3,0,1,0,0,2,6,0,2,0,0,0,9,59,0,0
29868,81,143,0,7,0,3,8,9,0,0,0,0,0,0,10,3,0,0,1,0,0,0,1,0,9,0,0,3,0,0,15,0,0,0,0,2,0,0,6,0,0,0,3,66,0,0
29869,12,143,0,0,0,0,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,7,28,0,0
29870,8,141,0,7,0,3,11,12,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,9,0,0,5,0,0,7,1,0,0,0,1,1,0,2,1,0,0,1,60,0,0
29871,0,142,0,0,0,0,11,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,0
29872,133,180,0,2,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,34,0,0,0,0,0,3,0,1,0,0,0,3,51,1,0
29873,105,250,0,5,0,0,47,15,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,8,0,0,4,0,0,17,0,0,0,0,1,0,0,0,0,0,0,19,133,1,0
29874,50,300,0,4,0,6,11,0,2,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,4,0,0,4,0,0,1,1,0,0,1,0,0,0,2,2,0,0,5,38,0,0
29875,0,133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0
29876,28,406,0,1,0,0,27,14,0,0,0,0,0,4,9,7,0,0,0,0,0,3,0,0,11,0,0,10,0,0,41,0,0,0,0,0,0,0,12,0,0,0,53,196,0,0
29877,10,132,0,0,0,0,3,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,19,0,0
29878,28,131,2,0,0,1,3,1,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,15,0,0
29879,2,154,0,2,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,5,0,0,7,0,0,0,0,0,0,0,3,11,0,0,4,38,0,0
29880,87,131,1,0,0,2,6,3,0,0,0,2,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,22,0,0
29881,21,130,0,2,0,0,13,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,9,35,0,0
29882,0,129,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,3,15,0,0
29883,32,129,0,0,0,2,3,5,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,17,0,1
29884,77,129,0,0,0,1,5,9,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,25,0,1
29885,7,129,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,6,0,0
29886,8,129,2,1,0,0,20,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,0,4,55,0,0,0,0,0,4,0,7,2,0,1,12,158,0,0
29887,48,406,0,9,0,0,10,9,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,16,0,0,8,0,0,36,0,2,0,0,7,0,0,4,1,0,0,12,115,0,0
29888,80,339,0,9,0,0,19,4,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,2,0,0,5,0,0,5,0,0,0,0,0,10,0,1,0,0,0,3,53,1,0
29889,35,129,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0
29890,13,129,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0
29891,13,402,0,2,0,0,3,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,23,0,0
29892,4,129,0,0,0,1,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0
29893,19,129,0,0,0,1,8,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,2,1,0,0,8,27,0,0
29894,30,291,0,2,0,0,6,14,2,0,0,0,0,1,10,1,0,0,0,0,0,0,0,0,2,0,0,10,0,0,9,0,3,0,0,2,1,0,5,0,0,0,12,75,0,0
29895,6,128,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,14,0,0
29896,10,128,1,1,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,0,0,2,0,0,0,1,15,0,0
29897,3,127,0,2,0,0,3,9,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5,0,0,4,0,0,5,0,0,1,1,2,0,0,2,0,0,0,1,39,0,0
29898,14,127,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,2,13,0,0
29899,14,127,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,6,4,0,0,2,16,0,1
29900,16,127,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,5,19,0,0
29901,0,127,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,24,0,0
29902,1,127,0,1,0,0,2,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,18,0,0
29903,6,190,0,3,0,0,5,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,17,2,0,0,0,0,0,0,1,0,0,0,3,51,0,0
29904,45,126,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,10,0,0
29905,11,126,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,7,0,0
29906,32,126,1,0,0,0,7,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,23,0,1
29907,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,4,0,0
29908,125,125,1,0,0,0,5,6,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,26,0,1
29909,31,275,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0
29910,10,125,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,8,0,0
29911,1,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,4,0,0
29912,0,124,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,0,1,13,0,0
29913,28,132,0,0,0,3,4,2,0,0,0,3,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,4,0,0,0,5,22,0,0
29914,0,123,0,1,0,0,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,5,0,0,0,0,0,0,0,7,1,0,0,2,24,0,0
29915,1,123,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,3,2,0,0,1,11,0,0
29916,0,122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,14,0,0
29917,8,122,1,1,0,2,12,6,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,3,3,0,8,0,0,0,5,50,0,0
29918,3,122,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,6,0,0
29919,24,353,0,1,0,1,51,4,1,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,1,3,0,13,1,0,77,1,0,0,4,1,1,0,22,4,0,0,39,213,0,0
29920,0,122,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5,0,0
